frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
1,0,0.000,0.82,1,0.00,0.00,0.00,0.00,1.08,1.56,0.43,0.00,0.73,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2,0,0.033,0.82,1,0.00,0.00,0.00,0.00,1.10,1.29,0.46,0.00,0.62,0.00,0.00,0.75,0.00,0.00,0.14,0.06,0.06,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
3,0,0.067,0.88,1,0.00,0.00,0.00,0.00,1.08,1.27,0.34,0.04,0.57,0.02,0.00,0.62,0.00,0.00,0.14,0.23,0.10,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
4,0,0.100,0.93,1,0.00,0.00,0.00,0.00,0.99,1.63,0.17,0.07,0.69,0.15,0.00,0.51,0.00,0.00,0.04,0.31,0.05,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
5,0,0.133,0.93,1,0.00,0.00,0.00,0.00,0.93,1.79,0.05,0.07,0.73,0.21,0.00,0.41,0.00,0.00,0.05,0.33,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
6,0,0.167,0.88,1,0.00,0.00,0.00,0.00,0.86,1.90,0.03,0.03,0.74,0.20,0.09,0.47,0.00,0.00,0.13,0.16,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
7,0,0.200,0.88,1,0.00,0.00,0.00,0.00,0.81,1.79,0.07,0.00,0.66,0.12,0.21,0.50,0.00,0.00,0.13,0.04,0.04,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
8,0,0.234,0.88,1,0.00,0.00,0.00,0.00,0.83,1.61,0.07,0.00,0.64,0.09,0.29,0.58,0.00,0.00,0.12,0.00,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
9,0,0.267,0.88,1,0.00,0.00,0.00,0.00,0.88,1.38,0.14,0.00,0.63,0.12,0.26,0.60,0.00,0.00,0.07,0.00,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
10,0,0.300,0.88,1,0.00,0.00,0.00,0.00,0.89,1.23,0.21,0.00,0.59,0.11,0.15,0.63,0.00,0.00,0.11,0.00,0.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
11,0,0.334,0.88,1,0.00,0.00,0.00,0.00,0.91,1.16,0.30,0.00,0.54,0.14,0.14,0.68,0.00,0.00,0.12,0.00,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
12,0,0.367,0.88,1,0.00,0.00,0.00,0.00,0.89,1.14,0.30,0.00,0.54,0.17,0.14,0.66,0.00,0.00,0.21,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
13,0,0.400,0.88,1,0.00,0.00,0.00,0.00,0.91,1.07,0.24,0.00,0.53,0.26,0.27,0.68,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
14,0,0.434,0.88,1,0.00,0.00,0.00,0.00,0.90,0.99,0.18,0.00,0.52,0.38,0.27,0.64,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00
